GAME_DATE,LAST_NAME,FIRST_NAME,FULL NAME,DRAFTED?,Tier,ROUND,PICK,TEAM,POSITION1,POSITION2,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,HEIGHT_IN,WEIGHT,THROWING_SIDE_R_L,BATTING_SIDE_R_L_S,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,INNINGS_PITCHED,PITCHES_TOTAL,HITS_ALLOWED,RUNS_ALLOWED,STOLEN_BASES_ALLOWED,WALKS,GROUNDOUTS,FLYOUTS,STRIKE_BALL_PERCENTAGE,HITS_ALLOWED_LEFT_SIDE,HITS_ALLOWED_MIDDLE,HITS_ALLOWED_RIGHT_SIDE,FASTBALL_VELO_MIN,FASTBALL_VELO_MAX,TOTAL_SWINGS_FASTBALL,SWINGS_AND_MISSES_FASTBALL,CHASE_SWINGS_FASTBALL,HARD_CONTACT_FASTBALL,BREAKING_BALL_VELO_MIN,BREAKING_BALL_VELO_MAX,TOTAL_SWINGS_BREAKING_BALL,SWINGS_AND_MISSES_BREAKING_BALL,CHASE_SWINGS_BREAKING_BALL,HARD_CONTACT_BREAKING_BALL,THIRD_PITCH_VELO_MIN,THIRD_PITCH_VELO_MAX,TOTAL_SWINGS_THIRD_PITCH,SWINGS_AND_MISSES_THIRD_PITCH,CHASE_SWINGS_THIRD_PITCH,HARD_CONTACT_THIRD_PITCH,FOURTH_PITCH_VELO_MIN,FOURTH_PITCH_VELO_MAX,SWING_FOURTH,SWING_MISS_FOURTH,CHASE_FOURTH,HARD_FOURTH,PRESENT_FASTBALL_GRADE_20_80,PRESENT_CURVE_GRADE_20_80,PRESENT_SLIDER_GRADE_20_80,PRESENT_CHANGE_GRADE_20_80,PRESENT_OTHER_GRADE_20_80,PRESENT_CONTROL_GRADE_20_80,FUTURE_FASTBALL_GRADE_20_80,FUTURE_CURVE_GRADE_20_80,FUTURE_SLIDER_GRADE_20_80,FUTURE_CHANGE_GRADE_20_80,FUTURE_OTHER_GRADE_20_80,FUTURE_CONTROL_GRADE_20_80,FB_PITCH_TYPE,BB_PITCH_TYPE,THIRD_PITCH_TYPE,FOURTH_PITCH_TYPE,COMMENTS,PLAYERID,SCHOOLID,SCOUTID,GAMEKEY,AVG Grade
03/01/2018,Vanderwerf,Westin,"Vanderwerf, Westin",N,5,-,-,-,P,,Fr.,Scott Naughton,College of the Desert,Pacific Coast Athletic Conference,73,200,R,R,Grossmont College,California Community College Athlectic Associaion,College of the Desert_at_Grossmont College,1,,3,3,0,3,1,1,51,1,1,1,85,88,15,1,0,2,77,81,3,1,1,0,80,82,1,0,0,0,,,,,,,40,30,,30,,40,55,40,,40,,45,,,,,,871,61,86,1304,39
03/11/2018,Holloway,Ryan,"Holloway, Ryan",N,5,-,-,-,P,,Sr.,Scott Naughton,U.S. Air Force Academy,Mountain West Conference,74,185,L,L,San Diego State University,Mountain West Conference,U.S. Air Force Acadamy_at_San Diego State University,4 2/3,,4,3,0,6,6,6,52,0,2,2,84,88,21,2,0,2,73,77,8,1,0,2,,,,,,,,,,,,,40,50,,,,40,50,60,,,,55,,,,,,849,574,113,1496,41
03/08/2018,Valenzuela,Daniel,"Valenzuela, Daniel",N,5,-,-,-,P,,So.,Scott Naughton,Southwestern College,Pacific Coast Athletic Conference,72,190,R,R,San Diego Mesa College,Pacific Coast Athletic Conference,Southwestern College_at_San Diego Mesa College,1,,3,3,0,1,1,0,63,0,2,1,86,90,4,0,0,1,77,80,1,1,1,0,,,,,,,,,,,,,45,35,,,,35,55,45,,,,45,,,,,,757,444,36,2960,39
03/08/2018,Wannamaker,Dylan,"Wannamaker, Dylan",N,5,-,-,-,P,,So.,Scott Naughton,Southwestern College,Pacific Coast Athletic Conference,72,170,R,R,San Diego Mesa College,Pacific Coast Athletic Conference,Southwestern College_at_San Diego Mesa College,7,,6,1,0,1,6,10,61,3,3,0,80,83,26,1,0,5,70,75,10,4,4,0,72,75,3,2,2,0,,,,,,,30,40,,35,,50,35,45,,40,,60,,,,,,765,311,76,2966,42
03/09/2018,Fernandez,Jorge,"Fernandez, Jorge",N,5,-,-,-,P,,Sr.,Scott Naughton,San Deigo State University,Mountain West Conference,71,200,R,R,U.S. Air Force Acadamy,Mountain West Conference,U.S. Air Force Acadamy_at_San Diego State University,2 1/3,,0,0,0,0,2,2,70,0,0,0,87,90,9,6,0,0,78,81,7,1,0,1,,,,,,,,,,,,,45,,45,,,50,60,,55,,,60,,,,,,799,65,17,2983,40
04/23/2018,Olivio,Javier,"Olivio, Javier",N,5,-,-,-,P,,Fr.,Scott Naughton,San Diego Mesa College,Pacific Coast,69,160,L,L,College of the Desert,Pacific Coast,College of the Desert_AT_San Diego Mesa College_04/24/2018,0.67,17,1,0,0,0,0,0,53,0,0,1,77,81,4,1,0,0,67,70,0,0,0,0,,,,,,,,,,,,,35,,30,,,35,45,,40,,,45,2-seam,Slider,,,"Small kid, has room to grow. Could add 5-6 MPH on fastball, needs simple mechanics to help with control",2590,102,119,3068,35
04/11/2018,Fragoso,Brandon,"Fragoso, Brandon",N,5,-,-,-,P,,Fr.,Scott Naughton,San Deigo Mesa College,Pacific Coast,74,185,R,R,Grossmont College,Pacific Coast,Grossmont College_AT_San Diego Mesa College_04/12/2018,3.33,65,5,4,1,5,4,2,57,2,0,3,80,86,16,2,2,2,72,74,3,3,1,0,71,75,2,1,1,0,,,,,,,40,40,35,,,30,55,50,50,,,40,,,,,,1888,1157,84,3120,36
04/11/2018,Thompson,Ian,"Thompson, Ian",N,5,-,-,-,P,,Fr.,Scott Naughton,Grossmont College,Pacific Coast,76,205,R,R,San Deigo Mesa College,Pacific Coast,Grossmont College_AT_San Diego Mesa College_04/12/2018,3,57,7,5,0,0,5,3,65,2,4,1,77,81,17,1,0,2,67,68,4,2,2,1,,,,,,,,,,,,,35,30,,,,40,45,45,,,,55,,,,,,1772,115,80,3137,44
04/19/2018,Pyatt,Harrison,"Pyatt, Harrison",N,5,-,-,-,P,,Jr.,Scott Naughton,San Diego State University,Mountian West,77,220,R,R,California State University Fresno,Mountain West,California State University Fresno_AT_San Diego State University_04/20/2018,5,,3,0,1,3,2,4,57,1,2,0,87,91,14,4,1,1,75,80,5,2,2,1,82,85,13,10,8,0,,,,,,,55,45,,,55,45,60,50,,,60,55,,,,,,777,221,24,3487,43
04/05/2018,Lipetzky,Jake,"Lipetzky, Jake",N,5,-,-,-,P,,So.,Scott Naughton,San Deigo City College,Pacific Coast Athletic Conference,78,205,R,R,San Diego Mesa College,Pacific Coast Athletic Conference,San Diego City College_AT_San Diego Mesa College_04/05/2018,6,,11,6,1,6,5,9,59,3,4,4,81,87,30,3,2,8,65,68,5,2,2,1,75,78,6,3,1,2,,,,,,,45,30,35,,,35,60,40,50,,,50,,,,,,1778,1270,56,3681,37
03/28/2018,Cringan,Kyle,"Cringan, Kyle",N,5,-,-,-,P,,Sr.,Scott Naughton,San Diego Mesa College,Pacific Coast Athletic Conference,72,180,R,R,Fullerton College,,Fullerton College_AT_San Diego Mesa College_03/28/2018,3,,2,1,0,0,2,6,69,1,1,0,80,84,11,0,0,3,70,72,4,1,0,0,76,78,0,0,0,0,,,,,,,40,40,,30,,40,45,45,,40,,50,,,,,,2289,268,37,8637,38
03/28/2018,Tousignant,Connor,"Tousignant, Connor",N,5,-,-,-,P,,Fr.,Scott Naughton,Fullerton College,,69,165,R,R,San Diego Mesa College,Pacific Coast Athletic Conference,Fullerton College_AT_San Diego Mesa College_03/28/2018,3,,2,1,0,1,5,1,68,2,0,0,77,80,14,2,0,0,61,64,3,1,0,0,69,71,1,0,0,0,,,,,,,35,,35,40,,40,45,,40,45,,50,,,,,,2765,268,37,8637,42
02/16/2018,Boyer,Logan,"Boyer, Logan",N,5,-,-,-,P,,So.,Scotty Naughton,San Diego State University,Mountain West,73,215,R,R,University of California Santa Barbra,,"University of California, Santa Barbara_AT_San Diego State University",3.7,,2,1,1,2,1,2,58,2,0,0,92,94,26,11,4,3,79,83,1,1,1,0,85,87,1,1,1,0,,,,,,,65,45,,40,,35,70,55,,50,,50,,,,,,353,615,29,,46
02/16/2018,Escobedo,Thomas,"Escobedo, Thomas",N,5,-,-,-,P,,So.,Scotty Naughton,East Los Angeles College,South Coast Conference,72,225,R,R,Grossmont College,,East Los Angeles College_AT_Grossmont College,3,,1,0,0,0,2,2,63,0,0,1,83,86,10,4,1,1,76,79,8,4,3,0,,,,,,,,,,,,,35,50,,,,50,50,60,,,,60,,,,,,370,18,34,,41
02/06/2018,Simeona,Kamalu,"Simeona, Kamalu",N,5,-,-,-,P,OF,So.,Scotty Naughton,Golden West College,Orange Empire Conference,68,175,R,R,Grossmont College,Pacific Coast Athletic Conference,Golden West College_AT_Grossmont College,3,,1,0,1,1,0,7,62,1,0,0,,,15,2,1,4,,,1,1,1,0,,,0,0,0,0,,,,,,,35,30,,40,,50,40,40,,45,,60,,,,,,348,1270,56,,38
02/16/2018,Gallegos,Kenny,"Gallegos, Kenny",N,5,-,-,-,P,,So.,Scotty Naughton,East Los Angeles College,South Coast Conference,69,200,R,R,Grossmont College,,East Los Angeles College_AT_Grossmont College,0.7,,0,0,0,1,2,0,50,0,0,0,77,80,1,0,0,0,68,71,1,0,0,0,70,72,0,0,0,0,,,,,,,30,40,,35,,40,40,50,,45,,45,,,,,,351,305,72,,38
02/13/2018,Farese,Jason,"Farese, Jason",N,5,-,-,-,P,,Fr.,Scotty Naughton,Irvine Valley College,Orange Empire Conference,72,175,L,L,San Diego Mesa College,Pacific Coast Athletic Conference,Irvine Valley College_at_San Diego Mesa College,1,,1,0,0,0,0,1,63,0,1,0,82,85,9,2,1,1,63,65,1,1,1,0,75,75,0,0,0,0,,,,,,,40,40,,30,,45,50,45,,45,,55,,,,,,341,190,79,,39
02/16/2018,Nuno,Steven,"Nuno, Steven",N,5,-,-,-,P,OF,So.,Scotty Naughton,East Los Angeles College,South Coast Conference,70,175,L,L,Grossmont College,,East Los Angeles College_AT_Grossmont College,4.3,,8,6,0,1,7,4,61,4,4,0,80,82,28,2,1,7,74,75,4,0,0,2,69,72,3,1,0,0,,,,,,,30,35,,45,,45,40,40,,50,,55,,,,,,368,323,81,,37
02/06/2018,Thomas,Zane,"Thomas, Zane",N,5,-,-,-,P,,Fr.,Scotty Naughton,Grossmont College,Pacific Coast Athletic Conference,75,185,R,R,Golden West College,Orange Empire,Golden West College_AT_Grossmont College,1,,0,0,0,1,0,2,40,0,0,0,,,5,1,1,2,,,0,0,0,0,,,1,1,1,,,,,,,,35,30,,35,,40,55,35,,45,,55,,,,,,375,568,108,,41
03/07/2018,Kelly,Kevin,"Kelly, Kevin",N,5,-,-,-,P,,So.,Steve Nagy,James Madison University,Colonial Athletic Association,74,195,R,R,University of Tennessee,Southeastern Conference,James Madison University_AT_University of Tennessee_03/07/2018,6.33,,4,2,0,3,9,5,58,2,2,0,86,90,31,8,3,2,66,69,3,2,2,0,71,73,6,3,1,0,80,83,0,0,0,0,45,50,55,35,,40,60,55,60,50,,60,,,,,,804,94,78,2903,44
02/23/2018,Savino,Dominic,"Savino, Dominic",N,5,-,-,-,P,,Jr.,Steve Nagy,University at Albany,America East Conference,78,205,R,R,James Madison University,Colonial Athletic Association,University at Albany_AT_James Madison University_02/23/2018,4,,6,3,1,2,8,1,53,2,2,1,85,90,20,6,0,2,75,80,2,1,0,0,81,84,2,1,0,0,,,,,,,40,,50,40,,40,50,,55,50,,,,,,,,761,240,13,7281,41
02/24/2018,Spedafino,Angelo,"Spedafino, Angelo",N,5,-,-,-,P,,Jr.,Steve Nagy,University at Albany,America East Conference,76,225,R,R,James Madison University,Colonial Athletic Association,University at Albany_AT_James Madison University_02/24/2018,3,,2,0,1,3,3,2,54,1,0,0,83,85,9,1,0,1,73,76,10,5,2,0,75,78,1,0,0,0,,,,,,,30,45,,40,,40,40,50,,40,,50,,,,,,715,1614,125,7440,42
03/11/2018,Contento,Ben,"Contento, Ben",N,5,-,-,-,P,,RS Jr.,Steve Nagy,St. Bonaventure University,Atlantic 10 Conference,75,220,R,R,James Madison University,Colonial Athletic Association,St. Bonaventure University_AT_James Madison University_03/11/2018,5,,1,0,0,3,3,1,57,0,1,0,85,90,9,2,1,0,71,74,12,8,6,0,76,79,5,4,1,0,,,,,,,45,50,,50,,35,50,55,,60,,50,,,,,,722,134,83,7481,44
03/02/2018,Greenberg,Ben,"Greenberg, Ben",N,5,-,-,-,P,,Sr.,Steve Nagy,Fordham University,Atlantic 10 Conference,74,210,R,R,James Madison University,Colonial Athletic Association,Fordham University_AT_James Madison University_03/02/2018,6,,1,0,0,1,10,5,64,0,0,1,84,88,19,3,1,2,74,78,3,2,0,0,78,81,4,2,1,0,,,,,,,40,40,,40,,55,45,45,,45,,55,,,,,,723,337,12,7504,46
03/25/2018,Kirby,George,"Kirby, George",N,5,-,-,-,P,,So.,Steve Nagy,Elon University,Colonial Athletic Association,75,207,R,R,James Madison University,Colonial Athletic Association,Elon University_AT_James Madison University_03/24/2018,7.67,,9,2,0,2,6,12,64,2,2,4,91,97,35,8,1,8,70,76,7,2,0,2,83,86,4,1,0,2,,,,,,,70,40,,30,,50,80,60,,50,,60,,,,,,1445,613,6,7707,48
03/25/2018,Kirby,George,"Kirby, George",N,5,-,-,-,P,,So.,Steve Nagy,Elon University,Colonial Athletic Association,75,207,R,R,James Madison University,Colonial Athletic Association,Elon University_AT_James Madison University_03/24/2018,7.67,,9,2,0,2,6,12,64.00%,2,2,4,91,97,35,8,1,8,70,76,7,2,0,2,83,86,4,1,0,2,,,,,,,70,40,,30,,50,80,60,,50,,60,,,,,,1445,613,6,7707,39
03/30/2018,Brown,Tyler,"Brown, Tyler",N,5,-,-,-,P,,RS-Jr.,Steve Nagy,Northeastern University,Colonial Athletic Association,77,195,R,R,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_03/30/2018,6,,5,2,1,1,5,7,61,2,2,0,85,90,21,2,0,5,70,75,8,6,5,1,80,83,1,0,0,0,77,78,0,0,0,0,30,40,30,20,,40,50,50,40,35,,50,,,,,,1682,1681,13,7920,32
03/31/2018,Christian,Brian,"Christian, Brian",N,5,-,-,-,P,,Sr.,Steve Nagy,Northeastern University,Colonial Athletic Association,74,200,R,R,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_03/31/2018,3,,4,3,0,1,5,7,56,0,3,1,87,92,15,3,0,5,69,75,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,674,11,8070,37
03/04/2018,Cowell,Mike,"Cowell, Mike",N,5,-,-,-,P,,Jr.,Steve Nagy,Fordham University,Atlantic 10 Conference,72,189,R,R,James Madison University,Colonial Athletic Association,Fordham University_AT_James Madison University_03/04/2018,4,,4,2,0,2,6,2,64,3,0,1,85,87,15,3,0,4,75,78,4,2,2,0,,,,,,,,,,,,,40,,30,,,40,40,,45,,,50,,,,,,826,675,126,8070,29
03/09/2018,Grant,Nate,"Grant, Nate",N,5,-,-,-,P,,Sr.,Steve Nagy,St. Bonaventure University,Atlantic 10 Conference,70,195,R,R,James Madison University,Colonial Athletic Association,St. Bonaventure University_AT_James Madison University_03/09/2018,3.33,,7,10,2,6,4,4,39,5,3,2,82,88,8,0,0,5,68,72,3,0,0,3,78,79,1,1,0,0,,,,,,,30,20,,20,,20,30,20,,,,20,,,,,,829,134,67,8169,31
04/01/2018,Mellen,Sean,"Mellen, Sean",N,5,-,-,-,P,,So.,Steve Nagy,Northeastern University,Colonial Athletic Association,77,190,L,L,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_04/01/2018,5.67,,5,1,0,2,4,10,68,2,3,0,84,89,41,7,0,11,71,74,1,0,0,0,78,80,3,2,3,0,,,,,,,30,30,,40,,60,40,40,,40,,60,,,,,,1853,1628,12,8239,36
04/13/2018,Sheehan,Bodie,"Sheehan, Bodie",N,5,-,-,-,P,,Jr.,Steve Nagy,College of William & Mary,Colonial Athletic Association,72,185,L,L,James Madison University,Colonial Athletic Association,College of William & Mary_AT_James Madison University_04/13/2018,5,,11,7,1,0,6,2,66,6,2,2,84,88,24,5,1,5,72,73,9,2,0,4,77,79,3,2,1,1,80,83,7,7,3,0,30,30,40,20,,40,35,40,45,30,,50,,,,,,1885,1684,40,8256,36
04/15/2018,Strain,Wade,"Strain, Wade",N,5,-,-,-,P,,So.,Steve Nagy,College of William & Mary,Colonial Athletic Association,77,180,R,R,James Madison University,Colonial Athletic Association,College of William & Mary_AT_James Madison University_04/15/2018,5,,6,2,0,0,7,4,75,2,3,1,85,89,11,1,0,3,71,75,8,3,2,1,81,84,11,2,2,2,,,,,,,35,35,,,40,50,50,45,,,50,60,,,,,,2007,1758,104,8347,45
02/18/2018,Perkins,Shelton,"Perkins, Shelton",N,5,-,-,-,P,,So.,Steve Nagy,James Madison University,Colonial Athletic Association,70,210,R,R,High Point University,Big South Conference,James Madison University_at_High Point University,1.7,,0,0,0,1,2,1,75.8,0,0,0,87,91,14,2,0,1,72,74,1,0,0,0,,,,,,,80,83,0,0,0,0,50,60,,40,,50,55,60,,60,,60,,,,,,2620,1334,70,,49
02/17/2018,Goggin,Dan,"Goggin, Dan",N,5,-,-,-,P,,Jr.,Steve Nagy,James Madison University,Colonial Athletic Association,,,R,R,High Point University,Big South Conference,James Madison University_at_High Point University,5,,4,1,1,2,3,6,68.2,2,1,1,87,91,23,2,0,4,68,75,4,3,1,0,75,78,3,1,1,0,79,83,4,1,1,0,50,55,40,45,,50,55,60,50,60,,60,,,,,,2372,133,76,,35
04/28/2018,Viersen,Rees,"Viersen, Rees",N,5,-,-,-,P,,Fr.,T. Brandt,Washington University in St. Louis,University Athletic Association,74,185,R,R,Brandeis University,University Athletic Association,Brandeis University_AT_Washington University in St. Louis_04/28/2018,3,57,4,4,0,3,0,2,66.70%,0,1,3,80,84,13,2,1,3,69,72,1,1,1,0,74,77,6,3,3,0,72,76,2,0,0,0,20,25,25,20,,20,30,30,30,20,,25,2-Seam,Curveball,Slider,Changeup,Two breaking balls are both better than fastball.,2779,565,44,331,22
04/28/2018,Lopez,Tim,"Lopez, Tim",N,5,-,-,-,P,,So.,T. Brandt,Brandeis University,University Athletic Association,67,165,R,R,Washington University in St. Louis,University Athletic Association,Brandeis University_AT_Washington University in St. Louis_04/28/2018,5.33,118,10,7,3,3,3,5,60.20%,5,1,4,80,86,35,8,5,3,69,72,6,2,2,1,73,79,6,1,2,0,76,78,2,2,1,0,25,20,20,25,,20,25,20,20,30,,25,,,,,Breaking balls don't have enough bite.,2517,305,84,783,29
04/20/2018,Howard,John,"Howard, John",N,5,-,-,-,P,,Jr.,T. Brandt,Washington University in St. Louis,University Athletic Association,72,190,R,R,Case Western Reserve University,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/20/2018,8,,6,1,0,1,7,6,67.8,1,4,1,84,92,22,1,3,4,77,81,15,9,8,1,75,80,9,3,3,1,69,75,2,0,1,0,35,25,40,30,,50,45,30,50,50,,55,,,,,,1616,699,45,8705,32
04/21/2018,Murphy,Ben,"Murphy, Ben",N,5,-,-,-,P,,Sr.,T. Brandt,Case Western Reserve University,University Athletic Association,73,212,R,R,Washington University in St. Louis,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/21/2018,6,,5,1,0,1,2,9,67.4,1,0,4,78,84,33,7,2,4,74,78,5,2,0,0,74,77,4,1,1,0,,,,,,,30,,20,25,,30,35,,20,30,,40,,,,,,1884,362,10,8710,24
04/21/2018,Ashbaugh,Matt,"Ashbaugh, Matt",N,5,-,-,-,P,,So.,T. Brandt,Washington University in St. Louis,University Athletic Association,69,170,L,L,Case Western Reserve University,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/21/2018,2.67,,5,6,0,3,3,2,58.5,1,3,1,77,83,17,1,0,2,72,75,4,0,0,2,73,75,5,2,1,0,63,66,1,1,1,0,20,20,20,30,,25,25,25,20,35,,30,,,,,,1639,1750,16,8710,23
04/22/2018,McConihe,Casey,"McConihe, Casey",N,5,-,-,-,P,,So.,T. Brandt,Case Western Reserve University,University Athletic Association,72,185,L,L,Washington University in St. Louis,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/22/2018,5,,3,0,0,0,2,7,67.2,2,1,0,78,81,21,3,1,4,66,70,0,0,0,0,73,77,1,0,0,0,72,76,0,0,0,0,25,25,20,25,,20,25,30,20,30,,30,,,,,,2544,1554,16,8712,26
04/27/2018,Loutus,Ryan,"Loutus, Ryan",N,5,-,-,-,P,,Fr.,T. Brandt,Washington University in St. Louis,University Athletic Association,76,215,R,R,Brandeis University,University Athletic Association,Brandeis University_AT_Washington University in St. Louis_04/27/2018,6,99,4,2,0,1,4,3,66.70%,1,1,2,82,90,28,9,1,5,73,79,13,9,8,0,69,72,3,0,0,0,76,78,1,0,0,0,30,20,35,20,,35,40,30,40,25,,50,4-Seam,Slider,Curveball,Changeup,,1670,1750,23,8728,35
04/29/2018,Townsend-Chase,Jimmy,"Townsend-Chase, Jimmy",N,5,-,-,-,P,,RS-Sr.,Theo_Mackie,Western Michigan University,Mid-American Conference,74,185,R,R,Eastern Michigan,Mid-American Conference,Western Michigan University_AT_Eastern Michigan_04/29/2018,6.33,38,3,0,0,0,2,4,57.89,0,2,1,86,90,6,1,0,0,76,78,4,0,0,0,80,82,3,2,2,0,73,74,2,0,0,1,45,30,45,55,,30,50,35,50,60,,35,4-Seam,Slider,Changeup,Curveball,"Skinny right with three-quarters arm slot and hard delivery with violent follow-through. Four pitch repertoire with four-seam fastball, slider, curveball, changeup. Fastball sits 87-88, touching 90 with good, late, arm-side run that helps him induce weak contact but has poor command of the pitch, leaving it up and over the plate too often. Best pitch is split changeup against lefties. Pitch comes out of hand looking like fastball but with three to four inches of late break. Especially effective inside, breaking toward batter’s back foot. Against righties, uses slider with good depth that he spots well low in the zone. Also flashes an occasional tight 11-5 curve against righties but doesn’t consistently get depth on it.",2766,120,99,299,40
04/29/2018,Piechota,Jacob,"Piechota, Jacob",N,5,-,-,-,P,,Sr.,Theo_Mackie,Western Michigan University,Mid-American Conference,75,205,L,L,Eastern Michigan,Mid-American Conference,Western Michigan University_AT_Eastern Michigan_04/29/2018,6.33,103,4,1,1,1,4,9,62.14,2,2,0,85,88,26,6,0,4,76,80,17,4,2,1,80,81,2,0,0,1,74,75,2,0,0,1,40,30,40,35,,45,45,35,45,40,,50,4-Seam,Slider,Changeup,Curveball,"Lefty with three-quarters arm slot. Five pitch repertoire with four-seam fastball, cutter, slider, curveball, and changeup. Primarily uses four-seam and slider combination with occasional cutter vs. lefties, occasional change vs. righties, and a rare curveball. Fastball sits 86-87 without a lot of movement. Doesn’t command it great and has tendency to leave it up in the zone but can spot pitches arm-side. Slider has 3-9 movement, breaking horizontally. He can locate it for strikes against lefties and righties but does not get a ton of swings and misses. Changeup can be effective against righties but doesn’t use it much. Curveball has a slower, more deliberate motion and is a looping 12-6 curve that does not induce a ton of swings. Mixes in cutter that sits 83, breaking away from lefties.",2628,226,42,675,41
04/27/2018,Laio,Nic,"Laio, Nic",N,5,-,-,-,P,,Jr.,Theo_Mackie,Western Michigan University,Mid-American Conference,77,205,R,R,Eastern Michigan,Mid-American Conference,Western Michigan University_AT_Eastern Michigan_04/27/2018,7.67,109,2,0,0,1,8,5,64.22,1,1,0,89,92,22,8,5,1,75,79,11,5,4,0,84,86,16,0,0,1,72,74,1,0,0,0,50,30,45,,40,50,60,40,55,,45,55,4-Seam,Slider,Cutter,Curveball,"Tall, skinny righty with low three-quarters arm slot and hard delivery. Four pitch repertoire with four-seam fastball, cutter, slider, and occasional curveball. Sits 90-91 with fastball, touching 92. Could build onto lanky frame to add velocity. Commands well, especially arm-side, to get ahead on batters. Gets an inch or two of glove-side cut and sink, which he uses to bring it back over the plate inside against righties. Cutter looks similar to four-seam, sitting 85-86 but with a few more inches of cut. Doesn’t get swings and misses but uses it effectively to induce weak contact and ground balls. Slider is primary strikeout pitch, getting good late bite. Commands it well low in the zone for strikes, especially as a backdoor pitch to righties. Release point is a little lower on the slider with a more deliberate motion that can sometimes tip the pitch. Also flashes an occasional 11-5 curveball.",2494,1241,60,755,37
03/26/2018,Wilson,Jay,"Wilson, Jay",N,5,-,-,-,P,,RS-Fr.,Theo_Mackie,Miami University (Ohio),Mid American Conference,77,219,R,L,Eastern Michigan,Mid American Conference,Miami University (Ohio)_AT_Eastern Michigan,0.67,,2,0,0,0,0,1,61.5,2,0,0,88,91,6,1,0,2,76,79,0,0,0,0,81,81,0,0,0,0,,,,,,,45,,25,20,,30,60,,40,30,,40,,,,,,792,489,27,2224,32
04/27/2018,Reisinger,Andrew,"Reisinger, Andrew",N,5,-,-,-,P,,RS-Sr.,Theo_Mackie,Western Michigan University,Mid-American Conference,76,225,R,R,Eastern Michigan,Mid-American Conference,Western Michigan University_AT_Eastern Michigan_04/27/2018,0.33,26,4,3,0,1,1,0,57.69,2,0,2,84,87,8,3,1,2,74,77,1,1,1,0,77,79,0,0,0,0,,,,,,,35,45,,30,,25,40,50,,35,,30,2-Seam,Curveball,Changeup,,"Big righty with overhead arm slot. Three pitch repertoire includes two-seam fastball, curveball, and changeup. Two-seam sits mid-80s with two inches of arm-side run but he cannot command it consistently, especially to arm-side. Changeup against lefties could be an effective pitch, with very similar movement to the fastball, sitting 77-78 but he does not command it well. 11-5 curveball is best pitch and can induce swings and misses when he gets it in the zone. It has really good depth and late bite. With improved command, could become a plus strikeout pitch.",2655,65,119,3175,34
04/07/2018,Patty,Jordan,"Patty, Jordan",N,5,-,-,-,P,OF,Fr.,Theo_Mackie,Central Michigan University,Mid American Conference,73,175,R,R,Kent State University,Mid American Conference,Kent State University_AT_Central Michigan University_04/07/2018,1,,0,0,0,0,0,1,68.8,0,0,0,84,86,4,0,0,1,73,77,2,2,2,0,,,,,,,,,,,,,35,40,,,,30,45,55,,,,45,,,,,,1799,92,6,6981,33
04/07/2018,Leatherman,Pat,"Leatherman, Pat",N,5,-,-,-,P,,Jr.,Theo_Mackie,Central Michigan University,Mid American Conference,76,234,R,R,Kent State University,Mid American Conference,Kent State University_AT_Central Michigan University_04/07/2018,6,,7,4,1,0,2,5,64.9,1,3,3,82,90,35,15,6,4,74,78,8,1,0,0,74,76,1,0,0,0,,,,,,,45,30,25,30,,25,60,35,30,40,,35,,,,,,1839,92,6,6993,32
04/08/2018,Jameson,Dray,"Jameson, Dray",N,5,-,-,-,P,OF,Fr.,Theo_Mackie,Ball State University,Mid American Conference,72,165,R,R,Eastern Michigan,Mid American Conference,Kent State University_AT_Central Michigan University_04/08/2018,9,,5,0,0,3,9,8,59.6,2,3,0,87,93,26,5,1,2,72,78,17,4,4,2,76,78,4,2,1,1,,,,,,,50,25,35,30,,25,65,40,50,40,,45,,,,,,1759,1477,4,7262,32
04/08/2018,DeVenney,Luke,"DeVenney, Luke",N,5,-,-,-,P,OF,Sr.,Theo_Mackie,Eastern Michigan,Mid American Conference,72,185,R,R,Ball State University,Mid American Conference,Kent State University_AT_Central Michigan University_04/08/2018,5,,4,1,2,4,6,5,58.2,1,3,0,80,89,30,7,3,6,72,78,9,2,1,1,76,77,2,1,1,0,,,,,,,40,35,25,30,,25,45,40,30,35,,30,,,,,,1816,1477,4,7262,33
05/18/2018,Lasiewicz,Michael,"Lasiewicz, Michael",N,5,-,-,-,P,,Fr.,Theo_Mackie,Northern Illinois University,Mid-American Conference,73,189,R,R,Eastern Michigan,Mid-American Conference,Northern Illinois University_AT_Eastern Michigan_05/18/2018,6.00,100,3,3,0,4,7,4,59,2,1,0,88,94,24,1,1,4,77,80,18,4,2,1,78,80,2,2,0,0,73,75,4,1,1,0,50,25,35,30,,30,65,35,40,45,,40,4-Seam,Slider,Changeup,Curveball,,3054,275,69,3967,39
